step,value,wall_time,tag,source_file
570,0.5295000076293945,1765213736.9966156,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
580,0.4025000035762787,1765213754.7719898,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
590,0.4417000114917755,1765213771.9090438,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
600,0.5715000033378601,1765213787.9317627,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
610,0.6832000017166138,1765213814.709864,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
620,0.39989998936653137,1765213832.2079873,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
630,0.435699999332428,1765213864.014133,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
640,0.9189000129699707,1765213888.2952476,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
650,0.4805999994277954,1765213907.7444603,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
660,0.36500000953674316,1765213925.256585,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
670,0.3476000130176544,1765213942.1600587,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
680,0.5266000032424927,1765213970.4192886,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
690,0.9787999987602234,1765213993.6971595,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
700,0.4077000021934509,1765214012.8465004,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
710,0.3741999864578247,1765214030.4777312,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
720,0.37049999833106995,1765214047.3774939,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
730,0.5241000056266785,1765214078.3543851,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
740,0.9613999724388123,1765214101.780702,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
750,0.39910000562667847,1765214120.974501,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
760,0.3847000002861023,1765214138.4646316,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
770,0.33719998598098755,1765214155.3722477,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
780,0.5285000205039978,1765214183.0910907,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
790,0.9811999797821045,1765214205.8530078,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
800,0.3970000147819519,1765214224.404887,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
810,0.42500001192092896,1765214241.6952431,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
820,0.3303999900817871,1765214258.5668066,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
830,0.49959999322891235,1765214286.3973746,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
840,1.0062999725341797,1765214309.2357674,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
850,0.3885999917984009,1765214327.9941928,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
860,0.33629998564720154,1765214345.2734427,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
870,0.33500000834465027,1765214361.8713253,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
880,0.5120000243186951,1765214395.6227863,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
890,1.0176000595092773,1765214419.4215806,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
900,0.4625999927520752,1765214438.969881,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
910,0.3837999999523163,1765214456.4278548,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
920,0.3336000144481659,1765214473.3064466,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
930,0.5300999879837036,1765214502.5444114,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
940,0.947700023651123,1765214526.330067,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
950,0.39910000562667847,1765214545.3920946,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
960,0.3849000036716461,1765214562.7996004,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
970,0.33629998564720154,1765214579.6362696,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
980,0.4973999857902527,1765214609.4423578,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
990,0.9764000177383423,1765214632.4184308,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1000,0.3506999909877777,1765214651.6269264,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1010,0.3522999882698059,1765214670.5442386,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1020,0.30390000343322754,1765214687.3153362,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1030,0.5163999795913696,1765214715.6023457,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1040,0.9991000294685364,1765214738.5430694,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1050,0.3894999921321869,1765214757.1244335,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1060,0.32339999079704285,1765214774.4559069,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1070,0.3476000130176544,1765214791.3070333,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1080,0.41600000858306885,1765214820.2894046,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1090,0.9301999807357788,1765214843.4681954,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
